order_id,date,customer_id,division_id,division_name,district_name,product_id,device_model,channel,quantity,unit_price_bdt,discount_pct,total_amount_bdt,payment_method
ORD03326,2026-01-20,C00361,D07,Chattogram,Chattogram,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD03325,2026-01-20,C01173,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD03324,2026-01-20,C01357,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,bKash
ORD03323,2026-01-20,C00642,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,Facebook Shop,1,4800,0,4800.0,bKash
ORD03321,2026-01-20,C00538,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,Field Dealer Network,2,2500,5,4750.0,Cash on Delivery
ORD03320,2026-01-20,C00099,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Nagad
ORD03319,2026-01-20,C00755,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,10,2250.0,bKash
ORD03318,2026-01-20,C01445,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD03322,2026-01-20,C01456,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,bKash
ORD03334,2026-01-21,C00564,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Nagad
ORD03336,2026-01-21,C01067,D03,Khulna,Khulna,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD03335,2026-01-21,C01158,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD03333,2026-01-21,C01452,D05,Dhaka,Tangail,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD03328,2026-01-21,C00023,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Cash on Delivery
ORD03331,2026-01-21,C00496,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,bKash
ORD03330,2026-01-21,C00562,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Bank Transfer
ORD03329,2026-01-21,C01044,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,Bank Transfer
ORD03332,2026-01-21,C01061,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,3,2500,5,7125.0,Cash on Delivery
ORD03343,2026-01-22,C00567,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD03346,2026-01-22,C01147,D06,Barishal,Bhola,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,Nagad
ORD03345,2026-01-22,C00383,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Nagad
ORD03344,2026-01-22,C00078,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Field Dealer Network,1,4800,5,4560.0,bKash
ORD03342,2026-01-22,C00616,D06,Barishal,Barishal,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD03347,2026-01-22,C01374,D06,Barishal,Barishal,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD03340,2026-01-22,C00887,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD03339,2026-01-22,C00017,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Bank Transfer
ORD03338,2026-01-22,C00411,D05,Dhaka,Narayanganj,P01,Matir Doctor Lite,Facebook Shop,2,2500,0,5000.0,bKash
ORD03337,2026-01-22,C00602,D06,Barishal,Barishal,P03,Matir Doctor Pro+ (NPK),FairFarm Website,3,7900,0,23700.0,Nagad
ORD03341,2026-01-22,C01040,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD03363,2026-01-23,C01462,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,Facebook Shop,2,2500,0,5000.0,Cash on Delivery
ORD03362,2026-01-23,C01240,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,Nagad
ORD03360,2026-01-23,C01334,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
ORD03359,2026-01-23,C00584,D03,Khulna,Satkhira,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Nagad
ORD03358,2026-01-23,C00599,D08,Sylhet,Sylhet,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Nagad
ORD03357,2026-01-23,C00132,D07,Chattogram,Cox's Bazar,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,10,7110.0,Bank Transfer
ORD03356,2026-01-23,C00083,D06,Barishal,Bhola,P02,Matir Doctor Pro,Field Dealer Network,3,4800,10,12960.0,Nagad
ORD03361,2026-01-23,C01463,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD03354,2026-01-23,C00410,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,Field Dealer Network,3,2500,5,7125.0,Cash on Delivery
ORD03353,2026-01-23,C00957,D06,Barishal,Bhola,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,Bank Transfer
ORD03352,2026-01-23,C00385,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,bKash
ORD03351,2026-01-23,C01366,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD03350,2026-01-23,C00886,D03,Khulna,Jashore,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD03349,2026-01-23,C01102,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD03348,2026-01-23,C00202,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD03355,2026-01-23,C01075,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD03374,2026-01-24,C00860,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD03373,2026-01-24,C01335,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Cash on Delivery
ORD03372,2026-01-24,C01412,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD03371,2026-01-24,C01226,D07,Chattogram,Feni,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD03370,2026-01-24,C01451,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,FairFarm Website,1,2500,10,2250.0,bKash
ORD03367,2026-01-24,C00246,D07,Chattogram,Feni,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Nagad
ORD03368,2026-01-24,C00178,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Rocket
ORD03366,2026-01-24,C00846,D07,Chattogram,Chattogram,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,5,7505.0,Nagad
ORD03365,2026-01-24,C00913,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD03364,2026-01-24,C00876,D07,Chattogram,Comilla,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD03369,2026-01-24,C00369,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Bank Transfer
ORD03382,2026-01-25,C00639,D06,Barishal,Barishal,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Bank Transfer
ORD03385,2026-01-25,C01189,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD03384,2026-01-25,C01194,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD03383,2026-01-25,C00001,D06,Barishal,Bhola,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,bKash
ORD03381,2026-01-25,C00612,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Field Dealer Network,1,4800,5,4560.0,Nagad
ORD03375,2026-01-25,C00551,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm Website,3,2500,5,7125.0,Nagad
ORD03379,2026-01-25,C01351,D06,Barishal,Barishal,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD03378,2026-01-25,C00438,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Bank Transfer
ORD03377,2026-01-25,C00141,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Bank Transfer
ORD03376,2026-01-25,C01438,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Nagad
ORD03380,2026-01-25,C00169,D03,Khulna,Jashore,P02,Matir Doctor Pro,FairFarm App,2,4800,5,9120.0,Bank Transfer
ORD03386,2026-01-26,C00462,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD03387,2026-01-26,C00696,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Nagad
ORD03388,2026-01-26,C01312,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD03389,2026-01-26,C00123,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Nagad
ORD03390,2026-01-26,C00452,D07,Chattogram,Feni,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD03393,2026-01-27,C00786,D03,Khulna,Bagerhat,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD03394,2026-01-27,C00298,D06,Barishal,Barishal,P03,Matir Doctor Pro+ (NPK),FairFarm Website,1,7900,0,7900.0,Cash on Delivery
ORD03391,2026-01-27,C00047,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),FairFarm App,3,7900,0,23700.0,bKash
ORD03392,2026-01-27,C00939,D07,Chattogram,Comilla,P02,Matir Doctor Pro,Facebook Shop,2,4800,10,8640.0,bKash
ORD03395,2026-01-28,C00950,D03,Khulna,Satkhira,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD03396,2026-01-28,C00854,D07,Chattogram,Cox's Bazar,P02,Matir Doctor Pro,FairFarm Website,1,4800,10,4320.0,Nagad
ORD03397,2026-01-28,C00636,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Bank Transfer
ORD03398,2026-01-28,C00817,D07,Chattogram,Comilla,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,Bank Transfer
ORD03399,2026-01-28,C00871,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD03400,2026-01-29,C00926,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Facebook Shop,2,2500,5,4750.0,bKash
ORD03401,2026-01-29,C00127,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD03402,2026-01-29,C00570,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Bank Transfer
ORD03403,2026-01-29,C00355,D04,Mymensingh,Jamalpur,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD03404,2026-01-29,C01200,D06,Barishal,Barishal,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,5,7505.0,Rocket
ORD03405,2026-01-29,C01167,D07,Chattogram,Comilla,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,Nagad
ORD03410,2026-01-30,C00266,D02,Rangpur,Gaibandha,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,bKash
ORD03411,2026-01-30,C00696,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD03409,2026-01-30,C00912,D07,Chattogram,Feni,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD03412,2026-01-30,C00830,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,Nagad
ORD03407,2026-01-30,C00639,D06,Barishal,Barishal,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Cash on Delivery
ORD03408,2026-01-30,C00857,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Rocket
ORD03406,2026-01-30,C00935,D06,Barishal,Bhola,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD03413,2026-01-31,C00663,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
ORD03414,2026-01-31,C00654,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Nagad
ORD03415,2026-01-31,C01267,D02,Rangpur,Kurigram,P01,Matir Doctor Lite,Field Dealer Network,2,2500,10,4500.0,bKash
ORD03416,2026-01-31,C00569,D03,Khulna,Jashore,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD03417,2026-01-31,C00626,D03,Khulna,Jashore,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Rocket
ORD03418,2026-01-31,C00283,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD03419,2026-01-31,C01124,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Cash on Delivery
ORD03420,2026-01-31,C00304,D04,Mymensingh,Jamalpur,P03,Matir Doctor Pro+ (NPK),FairFarm App,3,7900,5,22515.0,Rocket
ORD03432,2026-02-01,C00016,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Rocket
ORD03431,2026-02-01,C00025,D06,Barishal,Barishal,P02,Matir Doctor Pro,FairFarm App,3,4800,5,13680.0,Cash on Delivery
ORD03430,2026-02-01,C00824,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD03429,2026-02-01,C01275,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD03428,2026-02-01,C00521,D07,Chattogram,Feni,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Bank Transfer
ORD03427,2026-02-01,C01133,D01,Rajshahi,Natore,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD03424,2026-02-01,C00690,D04,Mymensingh,Mymensingh,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,Nagad
ORD03425,2026-02-01,C01161,D01,Rajshahi,Pabna,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,bKash
ORD03433,2026-02-01,C01117,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,Cash on Delivery
ORD03422,2026-02-01,C00510,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD03421,2026-02-01,C01030,D03,Khulna,Bagerhat,P02,Matir Doctor Pro,Facebook Shop,3,4800,0,14400.0,Nagad
ORD03426,2026-02-01,C01177,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD03423,2026-02-01,C01082,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,bKash
ORD03441,2026-02-02,C00829,D07,Chattogram,Comilla,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Bank Transfer
ORD03443,2026-02-02,C00923,D05,Dhaka,Tangail,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Cash on Delivery
ORD03440,2026-02-02,C00163,D02,Rangpur,Gaibandha,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,Rocket
ORD03439,2026-02-02,C00068,D02,Rangpur,Kurigram,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD03442,2026-02-02,C00092,D05,Dhaka,Narayanganj,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD03437,2026-02-02,C00707,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD03436,2026-02-02,C00596,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Field Dealer Network,2,2500,5,4750.0,bKash
ORD03435,2026-02-02,C00046,D06,Barishal,Bhola,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,bKash
ORD03434,2026-02-02,C00810,D08,Sylhet,Habiganj,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,bKash
ORD03438,2026-02-02,C01108,D03,Khulna,Khulna,P03,Matir Doctor Pro+ (NPK),FairFarm Website,1,7900,0,7900.0,bKash
ORD03458,2026-02-03,C00495,D06,Barishal,Barishal,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Nagad
ORD03456,2026-02-03,C01214,D03,Khulna,Jashore,P02,Matir Doctor Pro,FairFarm App,1,4800,10,4320.0,bKash
ORD03455,2026-02-03,C00948,D07,Chattogram,Comilla,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Rocket
ORD03454,2026-02-03,C01418,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Facebook Shop,2,4800,10,8640.0,bKash
ORD03453,2026-02-03,C01034,D07,Chattogram,Comilla,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Nagad
ORD03452,2026-02-03,C00215,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD03451,2026-02-03,C00799,D06,Barishal,Barishal,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,bKash
ORD03457,2026-02-03,C01027,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD03449,2026-02-03,C00239,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD03448,2026-02-03,C00077,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
ORD03447,2026-02-03,C00299,D06,Barishal,Patuakhali,P03,Matir Doctor Pro+ (NPK),FairFarm App,3,7900,10,21330.0,bKash
ORD03446,2026-02-03,C00888,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,bKash
ORD03445,2026-02-03,C00395,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm App,2,2500,5,4750.0,Nagad
ORD03444,2026-02-03,C00617,D06,Barishal,Bhola,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD03450,2026-02-03,C01479,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD03473,2026-02-04,C01491,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD03472,2026-02-04,C00188,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD03471,2026-02-04,C00770,D05,Dhaka,Tangail,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD03470,2026-02-04,C00470,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,Field Dealer Network,1,4800,10,4320.0,Rocket
ORD03469,2026-02-04,C01411,D07,Chattogram,Feni,P01,Matir Doctor Lite,Facebook Shop,1,2500,5,2375.0,bKash
ORD03468,2026-02-04,C00820,D02,Rangpur,Dinajpur,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD03467,2026-02-04,C00901,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Cash on Delivery
ORD03463,2026-02-04,C00936,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm App,1,2500,5,2375.0,bKash
ORD03465,2026-02-04,C00817,D07,Chattogram,Comilla,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,Rocket
ORD03464,2026-02-04,C00446,D05,Dhaka,Dhaka,P01,Matir Doctor Lite,Facebook Shop,3,2500,0,7500.0,bKash
ORD03462,2026-02-04,C00226,D07,Chattogram,Comilla,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,bKash
ORD03461,2026-02-04,C00415,D01,Rajshahi,Natore,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Bank Transfer
ORD03460,2026-02-04,C00327,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD03459,2026-02-04,C01116,D01,Rajshahi,Bogura,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD03466,2026-02-04,C00354,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm Website,1,4800,10,4320.0,Nagad
ORD03478,2026-02-05,C01203,D07,Chattogram,Feni,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,bKash
ORD03479,2026-02-05,C00830,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD03477,2026-02-05,C00945,D04,Mymensingh,Jamalpur,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD03475,2026-02-05,C00437,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD03476,2026-02-05,C00190,D02,Rangpur,Dinajpur,P02,Matir Doctor Pro,FairFarm Website,1,4800,5,4560.0,bKash
ORD03474,2026-02-05,C00630,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD03480,2026-02-06,C01393,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD03481,2026-02-06,C00847,D03,Khulna,Jashore,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,bKash
ORD03482,2026-02-06,C00099,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Nagad
ORD03483,2026-02-06,C00504,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Cash on Delivery
ORD03484,2026-02-06,C00318,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD03485,2026-02-06,C00037,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,Cash on Delivery
ORD03493,2026-02-07,C01185,D02,Rangpur,Kurigram,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,bKash
ORD03491,2026-02-07,C00559,D05,Dhaka,Tangail,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD03490,2026-02-07,C00527,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,3,2500,5,7125.0,Cash on Delivery
ORD03492,2026-02-07,C01117,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD03488,2026-02-07,C00115,D02,Rangpur,Dinajpur,P03,Matir Doctor Pro+ (NPK),FairFarm Website,3,7900,0,23700.0,Cash on Delivery
ORD03487,2026-02-07,C00089,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,Facebook Shop,2,2500,0,5000.0,Cash on Delivery
ORD03486,2026-02-07,C01225,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Rocket
ORD03489,2026-02-07,C01469,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD03506,2026-02-08,C00696,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD03505,2026-02-08,C01409,D07,Chattogram,Cox's Bazar,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD03504,2026-02-08,C00324,D04,Mymensingh,Jamalpur,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD03503,2026-02-08,C00718,D01,Rajshahi,Bogura,P02,Matir Doctor Pro,FairFarm App,3,4800,0,14400.0,Cash on Delivery
ORD03502,2026-02-08,C00928,D07,Chattogram,Comilla,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Bank Transfer
ORD03501,2026-02-08,C00449,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,FairFarm Website,2,4800,5,9120.0,bKash
ORD03499,2026-02-08,C00135,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Nagad
ORD03498,2026-02-08,C00312,D03,Khulna,Satkhira,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Bank Transfer
ORD03497,2026-02-08,C00234,D05,Dhaka,Narayanganj,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,bKash
ORD03496,2026-02-08,C01336,D07,Chattogram,Cox's Bazar,P03,Matir Doctor Pro+ (NPK),FairFarm App,3,7900,0,23700.0,Nagad
ORD03495,2026-02-08,C01352,D07,Chattogram,Cox's Bazar,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD03494,2026-02-08,C00492,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,Bank Transfer
ORD03500,2026-02-08,C00050,D01,Rajshahi,Pabna,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,bKash
ORD03511,2026-02-09,C01229,D07,Chattogram,Feni,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD03512,2026-02-09,C01218,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,bKash
ORD03510,2026-02-09,C01081,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
