ticket_id,date,customer_id,division_id,division_name,category,channel,resolution_time_hrs,status,csat_score
TKT00405,2026-03-03,C01027,D08,Sylhet,General Inquiry,In-App Chat,2.2,Resolved,3
TKT00388,2026-03-03,C00666,D05,Dhaka,Connectivity Issue,In-App Chat,6.3,Escalated,4
TKT00334,2026-03-03,C00906,D05,Dhaka,Device Setup,Hotline Call,12.9,Resolved,5
TKT00797,2026-03-03,C01193,D07,Chattogram,Connectivity Issue,Facebook Page,4.4,Resolved,4
TKT00284,2026-03-03,C01339,D07,Chattogram,Sensor Calibration,In-App Chat,4.2,Resolved,5
TKT00747,2026-03-03,C01419,D07,Chattogram,Device Setup,Facebook Page,2.9,Resolved,5
TKT00683,2026-03-04,C01327,D03,Khulna,Device Setup,In-App Chat,3.9,Escalated,5
TKT00903,2026-03-04,C01174,D06,Barishal,App/Website Issue,In-App Chat,1.9,Resolved,4
TKT00401,2026-03-04,C00678,D04,Mymensingh,Device Setup,Facebook Page,2.0,Resolved,5
TKT00445,2026-03-04,C01249,D07,Chattogram,Connectivity Issue,Facebook Page,8.7,Resolved,1
TKT01007,2026-03-04,C01484,D02,Rangpur,Connectivity Issue,In-App Chat,3.1,Resolved,5
TKT00722,2026-03-04,C00096,D05,Dhaka,General Inquiry,In-App Chat,0.9,Resolved,5
TKT00415,2026-03-04,C00752,D03,Khulna,App/Website Issue,In-App Chat,1.9,Resolved,3
TKT00812,2026-03-05,C00891,D03,Khulna,General Inquiry,In-App Chat,0.9,Resolved,4
TKT00268,2026-03-05,C00064,D06,Barishal,Billing & Payment,Hotline Call,1.8,Resolved,5
TKT00956,2026-03-05,C01348,D03,Khulna,App/Website Issue,Hotline Call,3.2,Resolved,4
TKT00399,2026-03-06,C00108,D02,Rangpur,Sensor Calibration,Facebook Page,2.3,Resolved,4
TKT00240,2026-03-06,C01167,D07,Chattogram,Sensor Calibration,Field Agent Visit,14.7,Resolved,5
TKT01081,2026-03-07,C00919,D02,Rangpur,Device Setup,In-App Chat,4.8,Resolved,5
TKT00028,2026-03-07,C00406,D07,Chattogram,Billing & Payment,In-App Chat,2.6,Resolved,5
TKT00322,2026-03-07,C00240,D01,Rajshahi,Billing & Payment,Facebook Page,8.0,Resolved,4
TKT00230,2026-03-07,C00838,D08,Sylhet,Device Setup,Hotline Call,4.2,Resolved,3
TKT00565,2026-03-07,C01188,D08,Sylhet,Device Setup,Field Agent Visit,5.3,Resolved,4
TKT00977,2026-03-07,C01485,D05,Dhaka,Device Setup,In-App Chat,3.6,Resolved,5
TKT00149,2026-03-07,C00787,D06,Barishal,Connectivity Issue,Facebook Page,2.4,Resolved,3
TKT00897,2026-03-08,C00156,D05,Dhaka,Device Setup,In-App Chat,3.5,Resolved,5
TKT00675,2026-03-08,C00322,D04,Mymensingh,General Inquiry,Field Agent Visit,1.8,Escalated,5
TKT01048,2026-03-08,C00749,D06,Barishal,Device Setup,Hotline Call,13.1,Resolved,4
TKT00504,2026-03-08,C00953,D02,Rangpur,App/Website Issue,Facebook Page,0.5,Escalated,5
TKT00243,2026-03-08,C00626,D03,Khulna,App/Website Issue,In-App Chat,1.6,Resolved,5
TKT00400,2026-03-08,C00266,D02,Rangpur,App/Website Issue,Hotline Call,3.0,Resolved,4
TKT00005,2026-03-08,C00191,D07,Chattogram,App/Website Issue,In-App Chat,5.3,Resolved,3
TKT00530,2026-03-09,C00324,D04,Mymensingh,App/Website Issue,In-App Chat,3.4,Resolved,4
TKT00003,2026-03-09,C00067,D04,Mymensingh,Device Setup,Facebook Page,1.6,Resolved,5
TKT00822,2026-03-09,C00373,D03,Khulna,Sensor Calibration,Hotline Call,2.9,Resolved,5
TKT00974,2026-03-09,C00432,D06,Barishal,Sensor Calibration,In-App Chat,0.5,Resolved,5
TKT00051,2026-03-09,C00913,D07,Chattogram,Sensor Calibration,In-App Chat,1.9,Pending,4
TKT00340,2026-03-09,C00113,D02,Rangpur,General Inquiry,Field Agent Visit,0.5,Resolved,3
TKT01012,2026-03-09,C01220,D01,Rajshahi,Device Setup,Hotline Call,0.5,Escalated,5
TKT00440,2026-03-10,C00953,D02,Rangpur,Device Setup,Facebook Page,4.3,Resolved,3
TKT00814,2026-03-10,C00644,D02,Rangpur,Sensor Calibration,Field Agent Visit,5.3,Resolved,4
TKT00459,2026-03-10,C00235,D07,Chattogram,Connectivity Issue,In-App Chat,14.6,Resolved,5
TKT01157,2026-03-11,C00311,D04,Mymensingh,Connectivity Issue,Facebook Page,0.8,Resolved,4
TKT01186,2026-03-11,C00320,D08,Sylhet,Billing & Payment,Hotline Call,9.7,Resolved,3
TKT00194,2026-03-11,C00291,D07,Chattogram,Connectivity Issue,Facebook Page,1.1,Resolved,4
TKT00532,2026-03-11,C01500,D05,Dhaka,Connectivity Issue,Facebook Page,5.6,Resolved,5
TKT00689,2026-03-11,C00274,D05,Dhaka,General Inquiry,In-App Chat,3.2,Resolved,4
TKT00029,2026-03-11,C01454,D08,Sylhet,Billing & Payment,Field Agent Visit,0.5,Resolved,3
TKT00282,2026-03-11,C00037,D01,Rajshahi,General Inquiry,In-App Chat,0.5,Resolved,4
TKT00712,2026-03-11,C00320,D08,Sylhet,App/Website Issue,Field Agent Visit,1.3,Resolved,5
TKT00032,2026-03-12,C00845,D01,Rajshahi,Connectivity Issue,In-App Chat,2.4,Resolved,4
TKT01124,2026-03-12,C01052,D01,Rajshahi,Device Setup,Hotline Call,2.2,Resolved,5
TKT01075,2026-03-12,C00632,D07,Chattogram,App/Website Issue,Field Agent Visit,4.6,Resolved,4
TKT00741,2026-03-12,C01264,D08,Sylhet,Connectivity Issue,Facebook Page,7.7,Resolved,5
TKT00572,2026-03-12,C00728,D01,Rajshahi,App/Website Issue,In-App Chat,0.5,Resolved,4
TKT00813,2026-03-12,C00672,D05,Dhaka,Sensor Calibration,In-App Chat,3.0,Resolved,5
TKT00089,2026-03-12,C00077,D02,Rangpur,Device Setup,Hotline Call,1.3,Resolved,3
TKT00404,2026-03-13,C00785,D08,Sylhet,Billing & Payment,In-App Chat,1.5,Resolved,4
TKT00249,2026-03-13,C00734,D03,Khulna,Connectivity Issue,In-App Chat,11.4,Resolved,4
TKT01033,2026-03-13,C00250,D03,Khulna,Billing & Payment,Facebook Page,0.8,Escalated,5
TKT00728,2026-03-13,C01189,D01,Rajshahi,Connectivity Issue,Facebook Page,19.4,Resolved,4
TKT01141,2026-03-13,C00795,D01,Rajshahi,Connectivity Issue,Facebook Page,5.6,Resolved,4
TKT01181,2026-03-13,C01256,D07,Chattogram,Device Setup,In-App Chat,8.0,Resolved,4
TKT00235,2026-03-13,C00754,D04,Mymensingh,General Inquiry,Hotline Call,0.8,Resolved,5
TKT00890,2026-03-14,C00442,D01,Rajshahi,App/Website Issue,In-App Chat,4.7,Resolved,4
TKT00179,2026-03-14,C01462,D04,Mymensingh,App/Website Issue,Facebook Page,0.5,Resolved,4
TKT00583,2026-03-14,C00168,D06,Barishal,General Inquiry,In-App Chat,1.0,Resolved,5
TKT00307,2026-03-14,C00108,D02,Rangpur,General Inquiry,Hotline Call,0.6,Resolved,4
TKT01046,2026-03-14,C01225,D02,Rangpur,Device Setup,In-App Chat,1.7,Resolved,4
TKT00926,2026-03-14,C01087,D06,Barishal,Billing & Payment,Facebook Page,0.6,Resolved,4
TKT00033,2026-03-14,C01209,D02,Rangpur,General Inquiry,Hotline Call,2.6,Pending,4
TKT00842,2026-03-14,C00219,D07,Chattogram,Device Setup,In-App Chat,1.1,Pending,5
TKT00513,2026-03-15,C00539,D02,Rangpur,General Inquiry,Field Agent Visit,0.5,Resolved,4
TKT00993,2026-03-15,C00608,D01,Rajshahi,General Inquiry,In-App Chat,1.1,Resolved,4
TKT00653,2026-03-15,C00894,D01,Rajshahi,Device Setup,Hotline Call,4.0,Resolved,4
TKT00132,2026-03-16,C01096,D03,Khulna,General Inquiry,Hotline Call,2.4,Resolved,5
TKT00423,2026-03-16,C00589,D02,Rangpur,Connectivity Issue,Field Agent Visit,11.1,Resolved,4
TKT00278,2026-03-16,C01106,D06,Barishal,App/Website Issue,In-App Chat,4.3,Resolved,4
TKT00557,2026-03-16,C01243,D03,Khulna,App/Website Issue,Hotline Call,1.9,Resolved,4
TKT00412,2026-03-16,C01223,D07,Chattogram,App/Website Issue,In-App Chat,3.0,Resolved,5
TKT00556,2026-03-16,C00820,D02,Rangpur,App/Website Issue,In-App Chat,5.8,Resolved,5
TKT00180,2026-03-16,C01084,D07,Chattogram,Billing & Payment,In-App Chat,0.5,Resolved,5
TKT00145,2026-03-17,C00942,D07,Chattogram,Connectivity Issue,In-App Chat,4.6,Escalated,5
TKT00686,2026-03-17,C01456,D01,Rajshahi,General Inquiry,Field Agent Visit,0.6,Resolved,5
TKT01143,2026-03-17,C00577,D07,Chattogram,Connectivity Issue,Hotline Call,6.5,Resolved,4
TKT01077,2026-03-18,C01493,D05,Dhaka,General Inquiry,Hotline Call,0.9,Resolved,4
TKT01021,2026-03-18,C01419,D07,Chattogram,Sensor Calibration,In-App Chat,4.4,Resolved,4
TKT00378,2026-03-18,C00378,D03,Khulna,Billing & Payment,Field Agent Visit,3.7,Resolved,5
TKT00549,2026-03-18,C00846,D07,Chattogram,Sensor Calibration,In-App Chat,6.5,Resolved,1
TKT00109,2026-03-18,C00890,D05,Dhaka,Sensor Calibration,Field Agent Visit,7.8,Resolved,3
TKT00111,2026-03-18,C00553,D02,Rangpur,Device Setup,Hotline Call,6.1,Resolved,4
TKT00962,2026-03-18,C00088,D04,Mymensingh,General Inquiry,Field Agent Visit,0.8,Escalated,4
TKT01162,2026-03-18,C01439,D07,Chattogram,Sensor Calibration,In-App Chat,9.2,Resolved,5
TKT00417,2026-03-18,C00650,D01,Rajshahi,Sensor Calibration,Facebook Page,2.5,Resolved,3
TKT00905,2026-03-19,C01452,D05,Dhaka,General Inquiry,Facebook Page,0.5,Resolved,4
TKT00537,2026-03-19,C00548,D01,Rajshahi,Sensor Calibration,In-App Chat,0.6,Resolved,5
TKT00786,2026-03-19,C01485,D05,Dhaka,Billing & Payment,In-App Chat,0.5,Resolved,5
TKT00655,2026-03-19,C00742,D01,Rajshahi,App/Website Issue,Field Agent Visit,2.4,Resolved,5
TKT01106,2026-03-19,C00577,D07,Chattogram,App/Website Issue,Facebook Page,2.1,Resolved,4
TKT01087,2026-03-19,C00163,D02,Rangpur,Sensor Calibration,In-App Chat,7.9,Resolved,4
TKT01164,2026-03-19,C00228,D04,Mymensingh,Device Setup,Field Agent Visit,0.5,Resolved,4
TKT00589,2026-03-19,C00432,D06,Barishal,General Inquiry,Field Agent Visit,4.4,Resolved,5
TKT01034,2026-03-19,C01052,D01,Rajshahi,Device Setup,In-App Chat,1.3,Resolved,5
TKT00578,2026-03-20,C00650,D01,Rajshahi,Connectivity Issue,Hotline Call,11.2,Resolved,4
TKT01058,2026-03-20,C00436,D02,Rangpur,Sensor Calibration,In-App Chat,10.2,Resolved,5
TKT00840,2026-03-20,C00163,D02,Rangpur,Sensor Calibration,Hotline Call,8.6,Resolved,5
TKT01232,2026-03-20,C01316,D05,Dhaka,Device Setup,Hotline Call,5.2,Resolved,3
TKT00663,2026-03-20,C01195,D07,Chattogram,App/Website Issue,In-App Chat,1.1,Resolved,4
TKT00233,2026-03-20,C00227,D01,Rajshahi,General Inquiry,In-App Chat,1.2,Resolved,4
TKT01171,2026-03-21,C01140,D05,Dhaka,Sensor Calibration,Field Agent Visit,6.8,Pending,5
TKT00471,2026-03-21,C00895,D06,Barishal,Billing & Payment,Hotline Call,1.7,Resolved,3
TKT00034,2026-03-21,C01457,D02,Rangpur,Billing & Payment,In-App Chat,2.1,Resolved,4
TKT00628,2026-03-21,C00534,D05,Dhaka,Billing & Payment,In-App Chat,2.9,Resolved,4
TKT01094,2026-03-21,C00092,D05,Dhaka,General Inquiry,In-App Chat,1.3,Resolved,5
TKT01228,2026-03-22,C00324,D04,Mymensingh,App/Website Issue,In-App Chat,2.2,Resolved,5
TKT01013,2026-03-22,C00560,D04,Mymensingh,Device Setup,Hotline Call,1.2,Resolved,3
TKT00950,2026-03-22,C01332,D04,Mymensingh,General Inquiry,Hotline Call,1.2,Resolved,3
TKT00774,2026-03-22,C00191,D07,Chattogram,Connectivity Issue,In-App Chat,6.6,Resolved,4
TKT01117,2026-03-22,C00134,D03,Khulna,App/Website Issue,In-App Chat,3.7,Resolved,2
TKT01190,2026-03-22,C00194,D07,Chattogram,General Inquiry,Facebook Page,0.7,Resolved,3
TKT01210,2026-03-22,C00791,D02,Rangpur,Sensor Calibration,Facebook Page,4.0,Resolved,4
TKT01187,2026-03-22,C00631,D07,Chattogram,Connectivity Issue,Hotline Call,2.7,Resolved,5
TKT00212,2026-03-22,C00064,D06,Barishal,App/Website Issue,In-App Chat,2.7,Resolved,5
TKT00510,2026-03-23,C00255,D02,Rangpur,General Inquiry,In-App Chat,1.6,Resolved,4
TKT00263,2026-03-23,C00289,D04,Mymensingh,Sensor Calibration,Field Agent Visit,14.7,Escalated,5
TKT00365,2026-03-23,C01304,D02,Rangpur,Device Setup,Hotline Call,3.1,Resolved,3
TKT01068,2026-03-23,C00257,D06,Barishal,Connectivity Issue,Hotline Call,2.6,Resolved,5
TKT01044,2026-03-24,C01139,D01,Rajshahi,Device Setup,In-App Chat,0.5,Resolved,4
TKT00157,2026-03-25,C01288,D03,Khulna,General Inquiry,In-App Chat,0.5,Resolved,3
TKT00953,2026-03-25,C00967,D08,Sylhet,Connectivity Issue,Facebook Page,8.5,Resolved,3
TKT00500,2026-03-25,C00901,D04,Mymensingh,Device Setup,Hotline Call,2.9,Resolved,5
TKT00202,2026-03-25,C00046,D06,Barishal,Device Setup,Facebook Page,6.3,Resolved,4
TKT01063,2026-03-25,C00915,D08,Sylhet,General Inquiry,In-App Chat,1.2,Escalated,5
TKT00030,2026-03-25,C01254,D05,Dhaka,General Inquiry,Hotline Call,0.5,Resolved,5
TKT00119,2026-03-25,C00083,D06,Barishal,Device Setup,Hotline Call,2.5,Resolved,4
TKT00637,2026-03-25,C01443,D01,Rajshahi,Billing & Payment,In-App Chat,3.2,Resolved,4
TKT01203,2026-03-25,C00378,D03,Khulna,Sensor Calibration,Field Agent Visit,0.6,Resolved,3
TKT00454,2026-03-25,C00786,D03,Khulna,Device Setup,In-App Chat,0.7,Resolved,5
TKT00264,2026-03-25,C00343,D06,Barishal,Connectivity Issue,In-App Chat,16.1,Resolved,4
TKT01220,2026-03-26,C00072,D03,Khulna,Billing & Payment,Field Agent Visit,1.8,Resolved,3
TKT00271,2026-03-26,C01358,D04,Mymensingh,Connectivity Issue,In-App Chat,1.0,Resolved,4
TKT00994,2026-03-26,C00237,D04,Mymensingh,Sensor Calibration,Hotline Call,11.4,Resolved,5
TKT00602,2026-03-26,C00669,D02,Rangpur,General Inquiry,In-App Chat,0.5,Resolved,5
TKT00852,2026-03-26,C00190,D02,Rangpur,Device Setup,In-App Chat,1.5,Escalated,3
TKT00078,2026-03-26,C00453,D05,Dhaka,Device Setup,Field Agent Visit,0.9,Resolved,2
TKT00878,2026-03-26,C00330,D02,Rangpur,Device Setup,In-App Chat,5.3,Resolved,4
TKT00024,2026-03-26,C00176,D01,Rajshahi,Sensor Calibration,In-App Chat,1.7,Resolved,3
TKT00780,2026-03-26,C00447,D08,Sylhet,Sensor Calibration,Hotline Call,2.3,Resolved,5
TKT00514,2026-03-27,C00325,D07,Chattogram,Connectivity Issue,Hotline Call,13.8,Resolved,5
TKT00300,2026-03-28,C00858,D07,Chattogram,App/Website Issue,Hotline Call,2.9,Resolved,5
TKT01074,2026-03-29,C00064,D06,Barishal,Sensor Calibration,In-App Chat,11.1,Resolved,4
TKT00680,2026-03-29,C01102,D03,Khulna,Device Setup,In-App Chat,8.7,Resolved,4
TKT01172,2026-03-29,C01427,D01,Rajshahi,App/Website Issue,In-App Chat,2.7,Resolved,4
TKT01244,2026-03-29,C00777,D05,Dhaka,App/Website Issue,Field Agent Visit,1.8,Resolved,5
TKT00601,2026-03-29,C00421,D05,Dhaka,Sensor Calibration,Hotline Call,3.8,Resolved,3
TKT01018,2026-03-30,C00865,D01,Rajshahi,General Inquiry,In-App Chat,1.5,Pending,4
TKT00198,2026-03-30,C01145,D03,Khulna,Billing & Payment,In-App Chat,1.8,Resolved,3
TKT00134,2026-03-31,C01336,D07,Chattogram,Connectivity Issue,In-App Chat,6.4,Resolved,4
TKT00612,2026-03-31,C00686,D03,Khulna,Connectivity Issue,Hotline Call,5.2,Resolved,5
TKT00588,2026-03-31,C00700,D02,Rangpur,Connectivity Issue,In-App Chat,1.8,Resolved,5
TKT00127,2026-03-31,C00715,D06,Barishal,Device Setup,Hotline Call,0.5,Resolved,4
TKT00022,2026-03-31,C00066,D04,Mymensingh,Device Setup,Facebook Page,0.9,Resolved,5
TKT01041,2026-03-31,C00186,D05,Dhaka,Billing & Payment,Hotline Call,2.1,Resolved,5
TKT00951,2026-03-31,C00904,D04,Mymensingh,Device Setup,Hotline Call,2.1,Resolved,5
TKT01022,2026-04-01,C01084,D07,Chattogram,Sensor Calibration,Hotline Call,9.5,Pending,4
TKT00084,2026-04-01,C01130,D08,Sylhet,App/Website Issue,Hotline Call,0.5,Resolved,4
TKT00122,2026-04-01,C00578,D05,Dhaka,Connectivity Issue,Field Agent Visit,5.0,Pending,4
TKT00123,2026-04-01,C00989,D03,Khulna,General Inquiry,Field Agent Visit,1.0,Resolved,5
TKT01167,2026-04-01,C00771,D02,Rangpur,App/Website Issue,In-App Chat,1.3,Resolved,4
TKT01183,2026-04-01,C00280,D07,Chattogram,Connectivity Issue,Facebook Page,2.3,Pending,4
TKT00344,2026-04-01,C00541,D08,Sylhet,Device Setup,Hotline Call,1.0,Resolved,1
TKT00773,2026-04-02,C00647,D01,Rajshahi,Sensor Calibration,Facebook Page,8.6,Resolved,4
TKT00380,2026-04-02,C01463,D02,Rangpur,General Inquiry,Facebook Page,0.5,Resolved,3
TKT00928,2026-04-02,C00096,D05,Dhaka,App/Website Issue,Hotline Call,6.4,Resolved,4
TKT00120,2026-04-02,C01261,D01,Rajshahi,General Inquiry,In-App Chat,0.9,Resolved,5
TKT00071,2026-04-02,C01348,D03,Khulna,Sensor Calibration,In-App Chat,2.9,Resolved,5
TKT00181,2026-04-02,C01112,D03,Khulna,App/Website Issue,In-App Chat,2.9,Resolved,5
TKT01216,2026-04-02,C00207,D01,Rajshahi,Sensor Calibration,In-App Chat,3.3,Escalated,4
TKT00512,2026-04-02,C00172,D04,Mymensingh,Connectivity Issue,Facebook Page,6.1,Resolved,3
TKT01182,2026-04-02,C01466,D05,Dhaka,Device Setup,In-App Chat,3.9,Resolved,5
TKT00414,2026-04-03,C00316,D03,Khulna,Device Setup,In-App Chat,2.5,Resolved,4
TKT01038,2026-04-03,C00893,D02,Rangpur,App/Website Issue,Hotline Call,3.9,Resolved,4
TKT00857,2026-04-03,C00458,D04,Mymensingh,Connectivity Issue,In-App Chat,3.2,Resolved,5
TKT00571,2026-04-03,C00256,D06,Barishal,Device Setup,In-App Chat,2.6,Escalated,3
TKT01206,2026-04-03,C00688,D08,Sylhet,App/Website Issue,In-App Chat,5.0,Resolved,3
TKT00940,2026-04-03,C00777,D05,Dhaka,Billing & Payment,Hotline Call,2.9,Resolved,4
TKT00724,2026-04-03,C00761,D05,Dhaka,Connectivity Issue,Facebook Page,7.5,Resolved,5
TKT00893,2026-04-03,C00529,D06,Barishal,App/Website Issue,Hotline Call,3.6,Resolved,5
TKT00256,2026-04-03,C01046,D03,Khulna,Device Setup,In-App Chat,0.8,Escalated,5
TKT01036,2026-04-04,C01339,D07,Chattogram,General Inquiry,Hotline Call,0.8,Resolved,3
TKT00590,2026-04-04,C00569,D03,Khulna,Sensor Calibration,In-App Chat,4.8,Resolved,4
TKT00698,2026-04-04,C00964,D01,Rajshahi,Billing & Payment,Facebook Page,0.5,Resolved,4
TKT01061,2026-04-04,C00970,D02,Rangpur,General Inquiry,Hotline Call,0.8,Pending,4
TKT00287,2026-04-04,C01496,D05,Dhaka,Sensor Calibration,Field Agent Visit,17.2,Escalated,4
TKT00548,2026-04-05,C00280,D07,Chattogram,Billing & Payment,Hotline Call,2.2,Resolved,4
TKT01031,2026-04-05,C01422,D04,Mymensingh,General Inquiry,In-App Chat,1.1,Pending,3
TKT01015,2026-04-05,C00255,D02,Rangpur,Billing & Payment,Hotline Call,3.0,Escalated,4
TKT00443,2026-04-05,C01241,D07,Chattogram,Connectivity Issue,Hotline Call,0.9,Resolved,5
TKT00887,2026-04-05,C01125,D03,Khulna,Device Setup,Field Agent Visit,3.7,Pending,3
TKT01099,2026-04-05,C00314,D03,Khulna,Connectivity Issue,Facebook Page,7.5,Resolved,4
TKT00435,2026-04-05,C00036,D02,Rangpur,App/Website Issue,Hotline Call,3.4,Pending,4
TKT01056,2026-04-05,C00213,D02,Rangpur,App/Website Issue,In-App Chat,1.4,Resolved,4
TKT01037,2026-04-05,C01304,D02,Rangpur,Device Setup,In-App Chat,5.1,Escalated,4
TKT00062,2026-04-05,C00524,D05,Dhaka,App/Website Issue,Hotline Call,1.1,Resolved,5
TKT01071,2026-04-06,C00027,D04,Mymensingh,Connectivity Issue,Field Agent Visit,3.4,Resolved,4
TKT00927,2026-04-06,C00444,D02,Rangpur,Connectivity Issue,Hotline Call,2.5,Resolved,2
TKT00060,2026-04-06,C01386,D01,Rajshahi,Sensor Calibration,In-App Chat,2.9,Resolved,4
TKT00363,2026-04-06,C01358,D04,Mymensingh,Billing & Payment,Facebook Page,1.9,Resolved,4
TKT00302,2026-04-06,C01321,D04,Mymensingh,General Inquiry,In-App Chat,0.5,Resolved,4
TKT00610,2026-04-06,C01474,D04,Mymensingh,App/Website Issue,Hotline Call,2.7,Resolved,3
TKT00155,2026-04-06,C00055,D05,Dhaka,Billing & Payment,Hotline Call,2.9,Resolved,4
TKT01158,2026-04-06,C01126,D04,Mymensingh,App/Website Issue,Facebook Page,1.2,Resolved,5
TKT00489,2026-04-07,C01202,D04,Mymensingh,Connectivity Issue,Hotline Call,0.6,Resolved,4
TKT00937,2026-04-07,C00256,D06,Barishal,Connectivity Issue,Facebook Page,4.3,Pending,5
TKT00349,2026-04-07,C00218,D01,Rajshahi,Billing & Payment,In-App Chat,4.2,Resolved,5
TKT00196,2026-04-07,C00081,D05,Dhaka,Sensor Calibration,Hotline Call,0.5,Resolved,5
TKT01126,2026-04-07,C00070,D03,Khulna,App/Website Issue,Field Agent Visit,6.5,Resolved,3
TKT00458,2026-04-07,C00194,D07,Chattogram,Billing & Payment,In-App Chat,1.9,Resolved,5
TKT00899,2026-04-07,C00286,D03,Khulna,Billing & Payment,Facebook Page,2.1,Resolved,5
TKT00781,2026-04-07,C01140,D05,Dhaka,Device Setup,Facebook Page,0.5,Resolved,5
TKT00996,2026-04-07,C00791,D02,Rangpur,Connectivity Issue,Facebook Page,3.0,Resolved,4
TKT01166,2026-04-07,C01329,D02,Rangpur,Connectivity Issue,Field Agent Visit,2.2,Resolved,3
TKT01054,2026-04-07,C00307,D03,Khulna,Sensor Calibration,In-App Chat,0.8,Resolved,5
TKT00483,2026-04-07,C00799,D06,Barishal,App/Website Issue,Hotline Call,3.1,Resolved,4
TKT00305,2026-04-07,C00895,D06,Barishal,Device Setup,Facebook Page,1.7,Resolved,4
TKT00708,2026-04-08,C00693,D02,Rangpur,Billing & Payment,Field Agent Visit,0.8,Resolved,5
TKT01119,2026-04-08,C00044,D03,Khulna,Connectivity Issue,In-App Chat,1.8,Resolved,3
TKT00546,2026-04-08,C00727,D02,Rangpur,Sensor Calibration,In-App Chat,2.3,Resolved,4
TKT00314,2026-04-08,C01321,D04,Mymensingh,Connectivity Issue,Hotline Call,2.9,Escalated,4
TKT00568,2026-04-08,C00558,D04,Mymensingh,Billing & Payment,In-App Chat,0.5,Resolved,3
TKT00438,2026-04-08,C00459,D06,Barishal,App/Website Issue,Field Agent Visit,0.5,Resolved,5
TKT00108,2026-04-08,C01334,D08,Sylhet,Sensor Calibration,Hotline Call,8.0,Resolved,5
TKT00358,2026-04-09,C01151,D01,Rajshahi,Connectivity Issue,In-App Chat,3.2,Resolved,4
TKT00547,2026-04-09,C01312,D07,Chattogram,App/Website Issue,Hotline Call,0.5,Resolved,4
TKT01156,2026-04-09,C00064,D06,Barishal,Billing & Payment,In-App Chat,4.7,Escalated,4
TKT00788,2026-04-09,C01392,D07,Chattogram,Sensor Calibration,In-App Chat,10.7,Resolved,4
TKT00642,2026-04-09,C00131,D02,Rangpur,Sensor Calibration,Facebook Page,1.6,Resolved,3
TKT00591,2026-04-09,C00617,D06,Barishal,Connectivity Issue,Facebook Page,5.8,Resolved,3
TKT00925,2026-04-09,C01350,D01,Rajshahi,Billing & Payment,In-App Chat,2.4,Resolved,5
TKT00864,2026-04-10,C00210,D04,Mymensingh,Billing & Payment,Facebook Page,2.9,Resolved,4
TKT00473,2026-04-10,C00629,D04,Mymensingh,App/Website Issue,In-App Chat,4.5,Resolved,5
TKT00756,2026-04-10,C00314,D03,Khulna,General Inquiry,Field Agent Visit,1.5,Resolved,5
TKT00139,2026-04-10,C00264,D01,Rajshahi,General Inquiry,Field Agent Visit,0.8,Resolved,5
TKT00124,2026-04-10,C01018,D07,Chattogram,Sensor Calibration,Facebook Page,3.2,Resolved,5
TKT00750,2026-04-10,C00980,D02,Rangpur,General Inquiry,In-App Chat,0.5,Resolved,4
TKT00511,2026-04-10,C00172,D04,Mymensingh,App/Website Issue,In-App Chat,2.3,Resolved,5
TKT00889,2026-04-10,C00838,D08,Sylhet,App/Website Issue,Hotline Call,2.6,Resolved,5
TKT00241,2026-04-11,C00055,D05,Dhaka,Connectivity Issue,Facebook Page,8.4,Resolved,5
TKT01024,2026-04-11,C00614,D08,Sylhet,Billing & Payment,Hotline Call,1.9,Resolved,4
TKT00729,2026-04-11,C00897,D02,Rangpur,Sensor Calibration,Field Agent Visit,0.6,Resolved,5
TKT00244,2026-04-11,C01090,D04,Mymensingh,Device Setup,Facebook Page,8.4,Resolved,5
TKT00970,2026-04-11,C01151,D01,Rajshahi,Connectivity Issue,In-App Chat,3.1,Resolved,4
TKT00526,2026-04-11,C01248,D02,Rangpur,Connectivity Issue,Facebook Page,6.8,Resolved,4
TKT00456,2026-04-12,C00320,D08,Sylhet,Billing & Payment,In-App Chat,3.2,Resolved,3
TKT01238,2026-04-12,C00553,D02,Rangpur,Billing & Payment,Facebook Page,1.7,Resolved,3
TKT01131,2026-04-12,C00979,D04,Mymensingh,App/Website Issue,Field Agent Visit,2.4,Resolved,5
TKT00929,2026-04-12,C01029,D06,Barishal,Device Setup,Hotline Call,11.1,Resolved,5
TKT00116,2026-04-13,C00140,D01,Rajshahi,Device Setup,In-App Chat,3.6,Resolved,4
TKT00250,2026-04-13,C00676,D03,Khulna,Device Setup,Facebook Page,2.1,Resolved,3
TKT00395,2026-04-13,C00959,D04,Mymensingh,Sensor Calibration,In-App Chat,4.0,Resolved,4
TKT01020,2026-04-13,C00680,D03,Khulna,Device Setup,In-App Chat,5.5,Resolved,4
TKT00369,2026-04-14,C01131,D08,Sylhet,General Inquiry,In-App Chat,3.0,Resolved,4
TKT00604,2026-04-14,C01190,D05,Dhaka,Device Setup,In-App Chat,4.6,Resolved,5
TKT00197,2026-04-14,C00720,D08,Sylhet,Connectivity Issue,Hotline Call,2.1,Resolved,3
TKT00945,2026-04-14,C01044,D05,Dhaka,General Inquiry,Hotline Call,1.8,Resolved,3
TKT00391,2026-04-14,C00437,D01,Rajshahi,Sensor Calibration,In-App Chat,3.6,Resolved,4
TKT01009,2026-04-14,C01294,D03,Khulna,Billing & Payment,Field Agent Visit,1.8,Resolved,5
TKT01113,2026-04-14,C00641,D06,Barishal,App/Website Issue,In-App Chat,7.5,Resolved,5
